ma,tensp,gia,thuongHieu,courseUrl,tinhTrang,trinhDo,noiDung,phongCach,doCung,diemCanBang,trongLuong,thongTin
VNB020688,Vợt Cầu Lông Lining Axforce 9,480000,Lining,https://shopvnb.com/vot-cau-long-lining-axforce-9.html,Còn hàng,675 mm,Mới Chơi,Công Thủ Toàn Diện,Trung Bình,Hơi Nặng Đầu,Cả Đơn và Đôi,"- Vợt cầu lông Lining Axforce 9 là mẫu vợt cầu lông phân khúc giá rẻ được Lining cho ra mắt với 5 phiên bản màu sắc khác nhau: xanh, tím, cam, hồng và xanh lá, vợt chủ yếu hướng đến các đối tượng người mới tập chơi."
VNB020689,Vợt cầu lông Felet Alunzo 990,1069000,Felet,https://shopvnb.com/vot-cau-long-felet-alunzo-990.html,Còn hàng,Công Thủ Toàn Diện,Mới Chơi,Trung Bình,675 mm,Cân Bằng,Cả Đơn và Đôi,"Vợt cầu lông Felet ALUNZO 990 là sự lựa chọn hoàn hảo cho những người chơi muốn nâng cao kỹ năng và sức mạnh của mình trên sân cầu lông. Với thiết kế khung trợ lực và thân vợt đàn hồi, ALUNZO 990 mang lại những cú đánh mạnh mẽ và chính xác, đồng thời giúp người chơi dễ dàng kiểm soát trận đấu."
VNB020692,Vợt cầu lông Felet Carbon Woven 18,1599000,Felet,https://shopvnb.com/vot-cau-long-felet-carbon-woven-18.html,Còn hàng,Trung Bình,Trung Bình,675 mm,Công Thủ Toàn Diện,Cân Bằng,Cả Đơn và Đôi,"Vợt cầu lông FELET Carbon Woven 18 nằm trong dòng sản phẩm tầm trung của FELET, đem lại hiệu suất ổn định cho người chơi. Với 3 phiên bản: xám vàng và xanh ngọc, được thiết kế cân đối giữa công thủ, vợt này giúp bạn thực hiện các cú đánh chính xác và linh hoạt."
VNB020696,Vợt Cầu Lông VS Kongfu Rabbit,1100000,VS,https://shopvnb.com/vot-cau-long-vs-kongfu-rabbit.html,Còn hàng,Mới Chơi,Trung Bình,Công Thủ Toàn Diện,Hơi Nặng Đầu,675 mm,Cả Đơn và Đôi,Vợt cầu lông VS Kongfu Rabbit là mẫu vợt thuộc phân khúc trung cấp của hãng được tung ra trong nửa cuối năm 2023 hướng đến các đối tượng người chơi cầu lông phong trào thích lối đánh đập cầu ghi điểm. 
VNB020697,Vợt Cầu Lông Kumpoo Power Balanced 11,790000,Kumpoo,https://shopvnb.com/vot-cau-long-kumpoo-power-balanced-11.html,Còn hàng,Mới Chơi,675 mm,Cân Bằng,Công Thủ Toàn Diện,Trung Bình,Cả Đơn và Đôi,"Vợt cầu lông Kumpoo Power Balanced 11 nổi trội với thông số điểm cân bằng 290mm, trọng lượng 82g cùng thân vợt có độ cứng ở mức trung bình hoàn hảo dành cho các bạn mới tập làm quen với bộ môn này."
VNB020699,Vợt cầu lông Lining A880,800000,Lining,https://shopvnb.com/vot-cau-long-lining-a880.html,Còn hàng,Trung Bình,Trung Bình,Cân Bằng,665 mm,Công Thủ Toàn Diện,Cả Đơn và Đôi,1. Giới thiệu vợt cầu lông Lining A880
VNB020701,Set Vợt Cầu Lông Victor Spider Man Limited,5500000,Victor,https://shopvnb.com/set-vot-cau-long-victor-spider-man-limited.html,Còn hàng,Trung Bình,Tấn Công,675 mm,Trung Bình,Nặng Đầu,Cả Đơn và Đôi,Set vợt cầu lông Victor Spider Man Limited là cây vợt cao cấp vừa được ra tung ra đầu năm 2024 mới nhất của nhà Victor với cảm hứng thiết kế lấy từ nhân vật người nhện trong Marvel nổi tiếng trên toàn thế giới.
VNB020703,Vợt cầu lông Felet Arcana 90,1199000,Felet,https://shopvnb.com/vot-cau-long-felet-arcana-90.html,Còn hàng,Trung Bình,Công Thủ Toàn Diện,675 mm,Cứng,Cân Bằng,Cả Đơn và Đôi,"Vợt cầu lông Felet Arcana 90 là một trong những sản phẩm đến từ thương hiệu nổi tiếng ở Malaysia. Nổi trội với thương hiệu này là nhiều mẫu mã vô cùng chất lượng, thiết kế hiện đại. Felet Arcana 90 có 4 phiên bản màu sắc khác nhau: đỏ trắng, xanh, xanh lá và đen trắng."
VNB020705,Vợt cầu lông Yonex Nanoflare 700 Mag,4100000,Yonex,https://shopvnb.com/vot-cau-long-yonex-nanoflare-700-mag.html,Còn hàng,Trung Bình,675 mm,Hơi Nặng Đầu,Công Thủ Toàn Diện,Trung Bình,"4U: 80 - 84g,5U: 75 - 79g","- Vợt cầu lông Yonex Nanoflare 700 Mag với sự cải tiến vượt bậc ở cấu trúc vành khung vợt giúp tăng cường khả năng hồi phục và giảm áp lực ở tay cho người chơi có thể vung vợt nhanh liên tục. Phù hợp với những bạn yêu thích lối chơi nhanh, thiên về tấn công nổi trội với những quả smash cầu có tốc độ bay đáng kinh ngạc."
VNB020711,Vợt cầu lông Felet Embisu E5,750000,Felet,https://shopvnb.com/vot-cau-long-felet-embisu-e5.html,Còn hàng,Mới Chơi,675 mm,Công Thủ Toàn Diện,Trung Bình,Cân Bằng,4U: 80 - 84g,Vợt cầu lông Felet Embisu E5 là dòng vợt thuộc phân khúc giá rẻ sỡ hữu thiết kế bên ngoài ấn tượng và đẹp mắt.
VNB020713,Vợt Cầu Lông Kumpoo Veluriyam,690000,Kumpoo,https://shopvnb.com/vot-cau-long-kumpoo-veluriyam.html,Còn hàng,Mới Chơi,675 mm,Tấn Công,Nặng Đầu,Trung Bình,Cả Đơn và Đôi,"Vợt Cầu Lông Kumpoo Veluriyam sở hữu vẻ ngoài nhẹ nhàng, tinh tế. Với 2 phiên bản: hồng và xanh cùng trọng lượng 5U, cây vợt này hỗ trợ người chơi dễ dàng điều khiển và thực hiện những cú đập chính xác."
VNB020715,Vợt Cầu Lông Kumpoo Power Control R89,560000,Kumpoo,https://shopvnb.com/vot-cau-long-kumpoo-power-control-r89.html,Còn hàng,Trung Bình,Mới Chơi,675 mm,Công Thủ Toàn Diện,Cân Bằng,Cả Đơn và Đôi,1. Giới thiệu vợt cầu lông Kumpoo Power Control R89
VNB020716,Vợt cầu lông Lining Axforce 80 Đỏ (Rồng Lửa) Chen Long Limited,9500000,Lining,https://shopvnb.com/vot-cau-long-lining-axforce-80-do-rong-lua-chen-long-limited.html,Còn hàng,Trung Bình,675 mm,Trung Bình,Tấn Công,Nặng Đầu,Cả Đơn và Đôi,Vợt cầu lông Lining Axforce 80 Đỏ (Rồng Lửa) Chen Long Limited là mẫu vợt siêu HOT đầu năm 2024 phiên bản giới hạn kỉ niệm vận động viên đơn nam nổi tiếng Trung Quốc - Chen Long
VNB020718,Vợt cầu lông Yonex Nanoflare 700 Cyan,3400000,Yonex,https://shopvnb.com/vot-cau-long-yonex-nanoflare-700-cyan.html,Còn hàng,Hơi Nặng Đầu,Trung Bình,Trung Bình,Công Thủ Toàn Diện,675 mm,Cả Đơn và Đôi,- Vợt cầu lông Yonex Nanoflare 700 Cyan là phiên bản mới của dòng NanoFlare 700. Vợt hỗ trợ cực tốt cho lối chơi công thủ toàn diện. Nổi trội với các pha điều cầu nhanh và có độ chính xác cao.
VNB020721,Vợt cầu lông Yonex Nanoflare 800 Pro,4229000,Yonex,https://shopvnb.com/vot-cau-long-yonex-nanoflare-800-pro.html,Còn hàng,Cân Bằng,Cứng,Công Thủ Toàn Diện,Trung Bình,675 mm,Cả Đơn và Đôi,"Vợt cầu lông Yonex Nanoflare 800 Pro thuộc series mới và HOT nhất của nhà Yonex trong cuối năm 2023, được chính thức được ra mắt vào ngày 17/11/2023 hứa hẹn sẽ mang lại cơn sốt trên thị trường cầu lông thế giới như những gì mà đàn anh Nanoflare 1000zz . Đối tượng chính muốn hướng đến là những người chơi bán chuyên, chuyên nghiệp và các VĐV thi đấu."
VNB020728,Vợt cầu lông Lining A900,900000,Lining,https://shopvnb.com/vot-cau-long-lining-a900.html,Còn hàng,"Phản Tạt, Phòng Thủ",675 mm,Cứng,Nhẹ Đầu,Trung Bình,Cả Đơn và Đôi,Vợt cầu lông Lining A900 là mẫu vợt tầm trung giá rẻ hướng đến các đối tượng người chơi phong trào thiên về lối đánh phòng thủ phản tạt.
VNB020730,Vợt cầu lông Lining A800,900000,Lining,https://shopvnb.com/vot-cau-long-lining-a800.html,Còn hàng,Mới Chơi,675 mm,Nhẹ Đầu,Trung Bình,"Phản Tạt, Phòng Thủ",Cả Đơn và Đôi,"Vợt cầu lông Lining A800 là mẫu vợt tầm trung giá rẻ hướng đến các đối tượng người chơi phong trào thiên về lối đánh phòng thủ phản tạt, với 2 phiên bản: xám xanh dương và xám đỏ."
VNB020732,Vợt cầu lông Lining A700,900000,Lining,https://shopvnb.com/vot-cau-long-lining-a700.html,Còn hàng,Trung Bình,Mới Chơi,"Phản Tạt, Phòng Thủ",675 mm,Nhẹ Đầu,Cả Đơn và Đôi,Vợt cầu lông Lining A700 là mẫu vợt tầm trung giá rẻ hướng đến các đối tượng người chơi phong trào thiên về lối đánh phòng thủ phản tạt.
VNB020734,Vợt cầu lông Kawasaki Glacier,800000,Kawasaki,https://shopvnb.com/vot-cau-long-kawasaki-glacier.html,Còn hàng,Mới Chơi,Tấn Công,675 mm,Trung Bình,Nặng Đầu,Cả Đơn và Đôi,Vợt cầu lông Kawasaki Glacier là mẫu vợt cầu lông giá rẻ dành cho người chơi cầu lông phong trào và giải trí ngoài trời hướng đến lối chơi tấn công.
VNB020737,Set Vợt Cầu Lông VS Star Wish,1100000,VS,https://shopvnb.com/set-vot-cau-long-vs-star-wish.html,Còn hàng,Mới Chơi,Trung Bình,Công Thủ Toàn Diện,Cân Bằng,675 mm,Cả Đơn và Đôi,"Vợt cầu lông VS Star Wish tiếp tục được VS ra mắt trong nửa cuối năm 2023 hướng đến những người mới tập chơi, người chơi phong trao có trình độ trung bình hay có thể là người chơi giải trí ngoài trời với lối đánh toàn diện."
VNB020741,Vợt cầu lông Yonex Arcsaber 73 Light,699000,Yonex,https://shopvnb.com/vot-cau-long-yonex-arcsaber-73-light.html,Còn hàng,675 mm,Hơi Nặng Đầu,Công Thủ Toàn Diện,Mới Chơi,Dẻo,Cả Đơn và Đôi,"Vợt cầu lông Yonex Arcsaber 73 Light là dòng vợt giá rẻ của hãng Yonex được ra mắt hướng đến các đối tượng người mới tập chơi, người chơi phong trào trong sân và giải trí ngoài trời."
VNB020745,Vợt cầu lông Yonex Nanoray 72 Light,699000,Yonex,https://shopvnb.com/vot-cau-long-yonex-nanoray-72-light.html,Còn hàng,Cân Bằng,Dẻo,675 mm,Mới Chơi,Công Thủ Toàn Diện,Cả Đơn và Đôi,"Vợt cầu lông Yonex Nanoray 72 Light thuộc phân khúc giá rẻ được Yonex cho ra mắt trong thời gian gần đây với 6 phiên bản màu sắc khác nhau để người chơi lựa chọn theo màu sắc yêu thích để phù hợp với phong cách phối đồ trên sân cho người chơi: Blue, PDBL, GR, DR, GO và BO."
VNB020754,Vợt cầu lông VS Titan 1000,790000,VS,https://shopvnb.com/vot-cau-long-vs-titan-1000.html,Còn hàng,Trung Bình,675 mm,Trung Bình,Nặng Đầu,Tấn Công,Cả Đơn và Đôi,Vợt cầu lông VS Titan 1000 là mẫu vợt giá rẻ hướng đến các đối tượng người chơi phong trào yêu thích lối đánh tấn công mạnh mẽ.
VNB020759,Vợt Cầu Lông Lining Bladex 700,3300000,Lining,https://shopvnb.com/vot-cau-long-lining-bladex-700.html,Còn hàng,Trung Bình,210 mm,Công Thủ Toàn Diện,675 mm,Cứng,Cân Bằng,"Với mong muốn đem đến cho người chơi một cây vợt có thiết kế cực kì trẻ trung và bắt mắt, dành cho những lông thủ có lối chơi công thủ toàn diện, trợ lực tay người chơi, vợt cầu lông Lining Bladex 700 chính thức được nhà Lining cho ra mắt trong năm 2022."
VNB020761,Vợt Cầu Lông Pro Kennex Power Pro 705,768000,Pro Kennex,https://shopvnb.com/vot-cau-long-pro-kennex-power-pro-705.html,Còn hàng,Mới Chơi,675 mm,Dẻo,Cân Bằng,Công Thủ Toàn Diện,Cả Đơn và Đôi,"Vợt Cầu Lông Pro Kennex Power Pro 705 là mẫu vợt giá rẻ được hướng đến các đối tượng người mới chơi, người chơi phong trào yêu thích lối đánh công thủ toàn diện. Với 4 phiên bản màu sắc đa dạng: trắng đỏ, trắng xanh, đen xanh và xám xanh lá."
VNB020764,Vợt Cầu Lông Pro Kennex Power Pro 704,668000,Pro Kennex,https://shopvnb.com/vot-cau-long-pro-kennex-power-pro-704.html,Còn hàng,Mới Chơi,Công Thủ Toàn Diện,Dẻo,Cân Bằng,675 mm,Cả Đơn và Đôi,Vợt Cầu Lông Pro Kennex Power Pro 704 là mẫu vợt giá rẻ được ra mắt trong đầu năm 2024 hướng đến các đối tượng người chơi phong trào muốn sở hữu cho mình một cây vợt chất lượng nhưng vẫn đảm bảo tiết kiệm chi phí đầu tư.
VNB020767,Set Vợt Cầu Lông Kumpoo K520 Pro,790000,Kumpoo,https://shopvnb.com/set-vot-cau-long-kumpoo-k520-pro.html,Còn hàng,,,,,,,"Set Vợt Cầu Lông Kumpoo K520 Pro là sản phẩm bao gồm một Vợt Cầu Lông Kumpoo K520 Pro, một túi để đựng vợt, một khăn lâu và bộ quấn cán đi kèm. Set vợt đầy đủ tất cả các phụ kiện cần cho một cây vợt, là một giải pháp tiết kiệm cho những ai đang muốn mua trọn bộ tất cả phụ kiện của vợt hay vì mua lẻ."
VNB020769,Set Vợt Cầu Lông VS Star Wish New,1100000,VS,https://shopvnb.com/set-vot-cau-long-vs-star-wish-new.html,Còn hàng,675 mm,Mới Chơi,Dẻo,Công Thủ Toàn Diện,Cân Bằng,4U: 80 - 84g,"Set Vợt Cầu Lông VS Star Wish New được VS ra mắt trong năm 2024 hướng đến những người mới tập chơi, người chơi phong trào hay có thể là người chơi giải trí ngoài trời yêu thích lối đánh công thủ toàn diện."
VNB020770,Set Vợt Cầu Lông Kumpoo K520S,790000,Kumpoo,https://shopvnb.com/set-vot-cau-long-kumpoo-k520s.html,Còn hàng,Mới Chơi,675 mm,Cân Bằng,Công Thủ Toàn Diện,Trung Bình,Cả Đơn và Đôi,"Set vợt cầu lông Kumpoo K520S là một lựa chọn hoàn hảo cho người chơi cầu lông muốn tìm cho mình một set vợt giá cả phải chăng, đặc biệt là những người chơi phong trào, giải trí, hay người mới tập chơi. Với thiết kế hướng đến sự linh hoạt và đa dạng trong trận đấu, set vợt này đánh dấu một sự kết hợp tuyệt vời giữa sức mạnh và kiểm soát."
VNB020772,SET Vợt Cầu Lông VS YouLong Đỏ Tết 2024,2090000,VS,https://shopvnb.com/set-vot-cau-long-vs-youlong-do-tet-2024.html,Còn hàng,Trung Bình,675 mm,Trung Bình,Tấn Công,Nặng Đầu,Cả Đơn và Đôi,"SET vợt cầu lông VS YouLong Đỏ Tết 2024 được ra mắt đầu năm 2024 với tông màu đỏ nổi bật hứa hẹn sẽ đem đến những trải nghiệm tuyệt vời dành cho các lông thủ chuyên nghiệp. Thiết kế hộp đựng set vợt VS YouLong Đỏ vô cùng tỉ mỉ và cao cấp, mang lại đẳng cấp cho người chơi chỉ với mức giá vô cùng phải chăng. "
VNB020779,Vợt cầu lông Lining Axforce 80,3900000,Lining,https://shopvnb.com/vot-cau-long-lining-axforce-80.html,Còn hàng,Khá Tốt,200 mm,Tấn Công,675 mm,Cứng,Nặng Đầu,"Vợt cầu lông Lining Axforce 80 là một trong những siêu phẩm vợt cầu lông Lining mới nhất được phát hành trong năm 2022 nổi trội với vật liệu cấu tạo từ Superb Carbon siêu cao cấp không những cho độ bền bỉ cao mà còn hỗ trợ lực đẩy cho người chơi trong tất cả các pha đánh cầu trên sân đấu, chỉ cần một cú vung vợt nhẹ là cầu hoàn toàn có thể bay đến cuối sân."
VNB020781,Set Vợt Cầu Lông VS Dragon,1850000,VS,https://shopvnb.com/set-vot-cau-long-vs-dragon.html,Còn hàng,Trung Bình,Nặng Đầu,Tấn Công,675 mm,Trung Bình,Cả Đơn và Đôi,"Set vợt cầu lông VS Dragon với thiết kế hướng đến sự linh hoạt và đa dạng, set vợt này đánh dấu một sự kết hợp tuyệt vời giữa sức mạnh và kiểm soát. Với 2 phiên bản màu sắc: xanh và xanh lá, đây là một sự lựa chọn hoàn hảo cho người chơi muốn tận hưởng phong trào và giải trí, thậm chí dành cả cho người mới bắt đầu và người chơi tầm trung. "
VNB020783,Vợt Cầu Lông Lining Bladex 800,4200000,Lining,https://shopvnb.com/vot-cau-long-lining-bladex-800.html,Còn hàng,Khá Tốt,Nhẹ Đầu,Siêu Cứng,"Phản Tạt, Phòng Thủ",210 mm,675 mm,1. Giới thiệu Vợt Cầu Lông Lining Bladex 800
VNB020784,Vợt Cầu Lông Lining Axforce 50,2150000,Lining,https://shopvnb.com/vot-cau-long-lining-axforce-50.html,Còn hàng,Trung Bình,675 mm,Hơi Nặng Đầu,Tấn Công,Trung Bình,Cả Đơn và Đôi,"  -  Vợt cầu lông Lining Axforce 50 thuộc phân khúc giá cận cao cấp của dòng vợt Axforce, với mức giá phải chăng nhưng lại được cảm giác trải nghiệm tương tự một mẫu vợt cao cấp. Với phiên bản trọng lượng 4U, vợt sẽ phù hợp với người chơi trung bình, trung bình khá lối chơi thiên về khả năng tấn công."
VNB020785,Vợt Cầu Lông Lining Tectonic 1,870000,Lining,https://shopvnb.com/vot-cau-long-lining-tectonic-1.html,Còn hàng,Mới Chơi,675 mm,Tấn Công,Dẻo,Cân Bằng,Cả Đơn và Đôi,"Vợt Cầu Lông Lining Tectonic 1 là mẫu vợt cầu lông giá rẻ hướng chủ yếu đến các đối tượng người mới tập chơi và người chơi phong trào, giải trí "
